"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DEWP","DEWP_ATTRIBUTES","FRSHTT","FRSHTT_ATTRIBUTES","GUST","GUST_ATTRIBUTES","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","MXSPD","MXSPD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","SNDP","SNDP_ATTRIBUTES","STP","STP_ATTRIBUTES","TEMP","TEMP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-01","  30.0","24","000000",,"999.9",,"  57.9"," ","  30.0"," "," 13.0",," 0.00","G","1020.3","24","999.9",,"999.9"," 0","  46.1","24","  9.7","24","  6.8","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-02","  44.9","24","000000",," 33.0",,"  64.0"," ","  37.9"," "," 25.1",," 0.00","G","1016.5","23","999.9",,"999.9"," 0","  56.7","24","  8.9","24"," 14.1","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-03","  54.1","24","110000",," 27.0",,"  68.0"," ","  52.0"," "," 22.0",," 1.31","G","1012.5","21","999.9",,"999.9"," 0","  58.6","24","  8.2","24"," 11.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-04","  42.9","24","111000",," 34.0",,"  68.0"," ","  30.0"," "," 22.0",," 1.07","G","1010.0","20","999.9",,"999.9"," 0","  48.2","24","  9.2","24"," 12.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-05","  20.5","24","001000",," 19.0",,"  32.0","*","  26.6","*"," 13.0",," 0.08","G","1027.4","19","999.9",,"999.9"," 0","  28.4","24","  9.7","24","  7.0","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-06","  22.3","24","000000",," 22.0",,"  46.9"," ","  23.0"," "," 18.1",," 0.00","G","1028.4","24","999.9",,"999.9"," 0","  32.0","24","  9.9","24","  8.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-07","  23.7","24","000000",,"999.9",,"  46.9"," ","  23.0"," "," 12.0",," 0.00","G","1029.2","24","999.9",,"999.9"," 0","  36.4","24","  9.9","24","  7.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-08","  19.9","24","010000",,"999.9",,"  46.0"," ","  21.0"," ","  8.9",," 0.00","G","1027.5","24","999.9",,"999.9"," 0","  32.4","24","  9.9","24","  4.2","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-09","  37.4","24","110000",,"999.9",,"  48.2","*","  37.9","*"," 11.1",," 0.08","G","1017.0","16","999.9",,"999.9"," 0","  42.0","24","  6.2","24","  7.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-10","  41.6","24","100000",," 27.0",,"  53.6","*","  44.6","*"," 20.0",," 0.01","G","1004.1","23","999.9",,"999.9"," 0","  49.2","24","  7.1","24"," 12.2","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-11","  24.7","24","000000",," 26.0",,"  53.1"," ","  39.0"," "," 18.1",," 0.00","C","1010.8","24","999.9",,"999.9"," 0","  46.0","24","  9.9","24"," 11.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-12","  24.5","24","000000",,"999.9",,"  59.0"," ","  28.0"," "," 13.0",," 0.00","G","1020.8","24","999.9",,"999.9"," 0","  40.4","24"," 10.0","24","  6.9","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-13","  37.8","24","010000",," 28.9",,"  59.0"," ","  28.0"," "," 22.0",," 0.07","G","1021.2","19","999.9",,"999.9"," 0","  45.9","24","  9.9","24"," 14.6","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-14","  17.2","24","000000",," 18.1",,"  33.1","*","  21.0","*"," 11.1",," 0.00","I","1040.9","20","999.9",,"999.9"," 0","  27.5","24","  9.9","24","  5.7","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-15","  17.0","24","000000",," 22.0",,"  46.9"," ","  19.9"," "," 15.9",," 0.00","G","1034.2","24","999.9",,"999.9"," 0","  32.2","24","  9.9","24","  9.3","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-16","  30.3","24","000000",," 27.0",,"  54.0","*","  39.2","*"," 18.1",," 0.00","G","1025.1","24","999.9",,"999.9"," 0","  50.8","24","  9.9","24"," 13.1","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-17","  13.6","24","000000",," 16.9",,"  54.0"," ","  19.0"," "," 14.0",," 0.00","G","1033.2","24","999.9",,"999.9"," 0","  27.8","24","  9.9","24","  9.9","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-18","  23.7","24","111000",,"999.9",,"  32.0"," ","  19.0"," "," 22.0",," 0.23","G","1020.8","22","999.9",,"999.9"," 0","  26.3","24","  5.0","24","  8.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-19","  26.3","24","101000",,"999.9",,"  32.0"," ","  24.1"," "," 11.1",," 0.05","G","1018.6","22","999.9",,"999.9"," 0","  29.0","24","  7.4","24","  6.0","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-20","  23.8","24","101000",," 28.9",,"  33.8","*","  19.4","*"," 20.0",," 0.10","G","1011.3","19","999.9",,"999.9"," 0","  28.5","24","  7.1","24"," 12.9","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-21","   3.5","24","000000",,"999.9",,"  33.1"," ","   3.9"," "," 11.1",," 0.01","G","1023.8","24","999.9",,"999.9"," 0","  12.4","24","  9.9","24","  7.6","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-22","  15.1","24","101000",,"999.9",,"  26.6","*","  14.0","*"," 11.1",," 0.00","G","1021.9","21","999.9",,"999.9"," 0","  20.5","24","  7.2","24","  6.6","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-23","  28.3","24","101000",,"999.9",,"  30.9"," ","  15.1"," ","  8.9",," 0.02","G","1017.0","18","999.9",,"999.9"," 0","  29.2","24","  3.0","24","  4.8","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-24","  13.2","24","100000",,"999.9",,"  30.9"," ","  12.0"," "," 11.1",," 0.00","G","1021.9","22","999.9",,"999.9"," 0","  20.8","24","  9.0","24","  5.8","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-25","   5.8","24","101000",," 18.1",,"  21.9","*","   3.2","*"," 13.0",," 0.00","G","1016.8","22","999.9",,"999.9"," 0","  13.1","24","  9.1","24","  3.8","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-26","  12.1","24","101000",," 19.0",,"  24.1"," ","   3.9"," "," 15.9",," 0.00","G","1020.5","23","999.9",,"999.9"," 0","  18.8","24","  8.8","24"," 10.3","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-27","   2.2","24","000000",,"999.9",,"  24.1"," ","   3.0"," ","  7.0",," 0.00","G","1031.3","24","999.9",,"999.9"," 0","  11.6","24","  9.9","24","  3.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-28","   4.0","24","000000",,"999.9",,"  26.1"," ","   3.0"," "," 11.1",," 0.00","G","1036.5","24","999.9",,"999.9"," 0","  14.6","24","  9.9","24","  7.2","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-29","  15.9","24","111000",,"999.9",,"  30.9"," ","   9.0"," "," 13.0",," 0.00","G","1031.9","19","999.9",,"999.9"," 0","  24.3","24","  8.5","24","  9.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-30","  29.6","24","111000",," 15.9",,"  33.8","*","  26.6","*"," 11.1",," 0.50","G","1023.3","16","999.9",,"999.9"," 0","  31.0","24","  5.0","24","  6.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-01-31","  21.0","24","101000",," 18.1",,"  33.1"," ","  24.1"," "," 13.0",," 0.01","G","1021.2","19","999.9",,"999.9"," 0","  25.5","24","  6.4","24","  9.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-01","  20.0","24","101000",,"999.9",,"  32.0"," ","  19.9"," "," 14.0",," 0.00","G","1021.4","23","999.9",,"999.9"," 0","  26.1","24","  8.8","24","  4.3","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-02","  17.3","24","100000",,"999.9",,"  32.0"," ","  12.9"," ","  8.0",," 0.00","G","1028.7","24","999.9",,"999.9"," 0","  23.4","24","  8.7","24","  4.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-03","  23.0","24","000000",," 21.0",,"  39.0"," ","  12.9"," "," 15.9",," 0.00","G","1016.3","24","999.9",,"999.9"," 0","  31.4","24","  9.9","24"," 10.8","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-04","  26.5","24","111000",," 21.0",,"  39.0"," ","  27.0"," "," 15.0",," 0.00","G","1015.2","19","999.9",,"999.9"," 0","  31.6","24","  6.2","24","  8.6","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-05","  20.5","24","101000",," 16.9",,"  34.0"," ","  21.0"," "," 11.1",," 0.03","G","1027.1","23","999.9",,"999.9"," 0","  28.0","24","  9.4","24","  7.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-06","  20.3","24","100000",,"999.9",,"  37.9"," ","  19.9"," ","  7.0",," 0.00","G","1029.5","24","999.9",,"999.9"," 0","  28.5","24","  9.4","24","  5.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-07","  25.3","24","000000",,"999.9",,"  50.0"," ","  19.9"," ","  8.9",," 0.00","G","1024.6","24","999.9",,"999.9"," 0","  35.7","24","  9.9","24","  6.1","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-08","  27.6","24","100000",,"999.9",,"  50.0"," ","  24.1"," ","  7.0",," 0.00","G","1028.3","24","999.9",,"999.9"," 0","  35.6","24","  6.8","24","  3.9","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-09","  29.7","24","100000",," 19.0",,"  55.9"," ","  24.1"," "," 13.0",," 0.00","G","1023.4","24","999.9",,"999.9"," 0","  40.6","24","  7.3","24","  7.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-10","  32.0","24","000000",," 22.0",,"  64.0"," ","  28.9"," "," 17.1",," 0.00","G","1013.1","24","999.9",,"999.9"," 0","  49.4","24","  9.9","24"," 10.1","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-11","  40.2","24","100000",," 18.1",,"  60.1","*","  35.6","*"," 15.0",," 0.01","G","1012.2","21","999.9",,"999.9"," 0","  47.5","24","  7.5","24","  8.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-12","  28.1","24","000000",," 15.9",,"  55.9"," ","  30.0"," "," 12.0",," 0.00","G","1020.3","24","999.9",,"999.9"," 0","  35.3","24","  9.7","24","  8.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-13","  30.5","24","110010",," 15.0",,"  57.9"," ","  30.0"," "," 13.0",," 0.00","G","1013.7","18","999.9",,"999.9"," 0","  41.6","24","  3.9","24","  7.2","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-14","  37.0","24","110000",," 20.0",,"  57.9"," ","  35.1"," "," 13.0",," 1.32","G","1008.7","19","999.9",,"999.9"," 0","  43.6","24","  6.1","24","  9.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-15","  31.2","24","100000",,"999.9",,"  53.1"," ","  30.9"," "," 11.1",," 0.08","G","1022.5","22","999.9",,"999.9"," 0","  37.9","24","  8.2","24","  5.8","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-16","  33.7","24","000000",," 22.0",,"  55.9"," ","  30.9"," "," 18.1",," 0.00","G","1019.4","24","999.9",,"999.9"," 0","  48.5","24","  9.8","24"," 11.0","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-17","  23.9","24","010000",,"999.9",,"  55.9"," ","  26.1"," "," 15.0",," 0.00","G","1029.6","24","999.9",,"999.9"," 0","  34.3","24"," 10.0","24","  7.9","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-18","  45.5","24","110010",," 36.9",,"  66.0"," ","  26.1"," "," 28.0",," 0.13","G","1014.1","17","999.9",,"999.9"," 0","  49.3","24","  6.8","24"," 11.1","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-19","  36.6","24","111010",,"999.9",,"  66.0"," ","  32.0"," "," 26.0",," 1.96","G","1020.1","18","999.9",,"999.9"," 0","  39.8","24","  8.5","24"," 11.1","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-20","  28.2","24","000000",,"999.9",,"  42.1","*","  30.2","*"," 12.0",," 0.00","G","1029.6","21","999.9",,"999.9"," 0","  34.3","24","  9.7","24","  7.2","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-21","  27.2","24","100000",,"999.9",,"  52.0"," ","  24.1"," ","  8.0",," 0.00","G","1031.8","24","999.9",,"999.9"," 0","  37.3","24","  8.7","24","  4.3","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-22","  34.2","24","010000",,"999.9",,"  55.0","*","  42.1","*"," 15.0",," 0.07","G","1028.0","24","999.9",,"999.9"," 0","  47.3","24","  9.9","24","  9.7","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-23","  35.8","24","010000",,"999.9",,"  68.0"," ","  42.1"," "," 15.0",," 0.00","H","1026.2","24","999.9",,"999.9"," 0","  54.7","24","  9.9","24"," 10.2","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-24","  41.9","24","110000",," 25.1",,"  69.1"," ","  48.0"," "," 21.0",," 0.09","G","1022.6","24","999.9",,"999.9"," 0","  57.6","24","  9.6","24"," 12.8","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-25","  50.7","24","000000",," 21.0",,"  73.9"," ","  48.0"," "," 17.1",," 0.29","G","1021.7","24","999.9",,"999.9"," 0","  61.6","24","  9.9","24"," 10.1","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-26","  48.4","24","000000",," 30.9",,"  73.9"," ","  54.0"," "," 24.1",," 0.00","G","1019.2","24","999.9",,"999.9"," 0","  64.7","24","  9.9","24"," 13.9","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-27","  47.2","24","110000",," 26.0",,"  66.9","*","  44.6","*"," 21.0",," 0.30","G","1017.6","20","999.9",,"999.9"," 0","  56.1","24","  9.7","24"," 11.9","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-28","  31.4","24","100000",,"999.9",,"  66.0"," ","  32.0"," ","  7.0",," 0.00","I","1026.5","24","999.9",,"999.9"," 0","  43.6","24","  9.6","24","  4.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-02-29","  29.1","24","000000",,"999.9",,"  66.0"," ","  32.0"," "," 11.1",," 0.00","I","1023.9","24","999.9",,"999.9"," 0","  49.4","24","  9.9","24","  7.1","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-01","  41.9","24","010000",," 22.9",,"  66.0"," ","  37.9"," "," 18.1",," 0.03","G","1014.5","24","999.9",,"999.9"," 0","  56.8","24","  9.9","24"," 12.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-02","  31.4","24","000000",,"999.9",,"  64.0"," ","  32.0"," ","  8.9",," 0.00","I","1020.8","24","999.9",,"999.9"," 0","  42.8","24","  9.7","24","  5.8","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-03","  28.4","24","000000",,"999.9",,"  51.1"," ","  32.0"," "," 11.1",," 0.00","G","1019.5","24","999.9",,"999.9"," 0","  37.9","24","  9.9","24","  6.2","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-04","  28.7","24","000000",,"999.9",,"  57.0"," ","  32.0"," ","  8.9",," 0.00","G","1013.8","24","999.9",,"999.9"," 0","  42.9","24","  9.9","24","  5.6","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-05","  29.6","24","000000",,"999.9",,"  64.0"," ","  32.0"," ","  8.0",," 0.00","G","1017.3","24","999.9",,"999.9"," 0","  47.5","24","  9.9","24","  5.0","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-06","  36.0","24","000000",,"999.9",,"  66.9"," ","  32.0"," ","  8.0",," 0.00","G","1021.6","24","999.9",,"999.9"," 0","  53.6","24"," 10.0","24","  3.3","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-07","  39.6","24","000000",,"999.9",,"  75.0"," ","  33.1"," "," 11.1",," 0.00","G","1023.1","24","999.9",,"999.9"," 0","  58.9","24","  9.9","24","  6.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-08","  43.9","24","000000",,"999.9",,"  75.9"," ","  45.0"," "," 15.0",," 0.00","G","1018.5","24","999.9",,"999.9"," 0","  64.2","24","  9.9","24","  7.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-09","  47.4","24","010000",," 32.1",,"  75.9"," ","  52.0"," "," 21.0",," 0.05","G","1010.8","24","999.9",,"999.9"," 0","  66.1","24","  9.8","24"," 13.9","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-10","  39.1","24","100000",,"999.9",,"  75.0"," ","  35.1"," "," 11.1",," 0.00","I","1017.4","24","999.9",,"999.9"," 0","  49.8","24","  9.3","24","  5.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-11","  34.9","24","110000",," 16.9",,"  60.1"," ","  35.1"," "," 14.0",," 0.00","G","1014.0","20","999.9",,"999.9"," 0","  40.4","24","  6.9","24","  8.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-12","  25.4","24","110000",," 20.0",,"  44.1"," ","  28.0"," "," 14.0",," 0.40","G","1021.3","18","999.9",,"999.9"," 0","  33.2","24","  9.2","24","  9.5","17"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-13","  21.2","24","000000",,"999.9",,"  46.9"," ","  27.0"," ","  8.0",," 0.00","G","1026.8","24","999.9",,"999.9"," 0","  35.8","24","  9.9","24","  4.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-14","  28.4","24","000000",," 15.0",,"  61.0"," ","  27.1"," "," 10.1",," 0.00","G","1024.0","24","999.9",,"999.9"," 0","  45.5","24","  9.9","24","  6.9","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-15","  35.1","24","000000",," 22.0",,"  69.1"," ","  35.1"," "," 15.9",," 0.00","G","1020.0","24","999.9",,"999.9"," 0","  54.8","24","  9.9","24","  9.6","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-16","  48.8","24","110000",,"999.9",,"  69.1"," ","  44.1"," "," 12.0",," 0.23","G","1016.1","21","999.9",,"999.9"," 0","  53.9","24","  5.5","24","  6.3","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-17","  29.3","24","100000",," 20.0",,"  51.1","*","  30.2","*"," 15.0",," 1.12","G","1024.0","21","999.9",,"999.9"," 0","  37.1","24","  9.7","24","  9.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-18","  23.4","24","000000",,"999.9",,"  54.0"," ","  26.1"," "," 12.0",," 0.00","G","1027.4","24","999.9",,"999.9"," 0","  35.4","24","  9.9","24","  7.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-19","  42.3","24","110000",,"999.9",,"  53.6","*","  46.4","*"," 14.0",," 0.39","G","1017.4","20","999.9",,"999.9"," 0","  49.6","24","  7.4","24","  8.9","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-20","  47.1","24","110000",," 22.0",,"  54.0"," ","  46.9"," "," 15.0",," 1.33","G","1011.0","21","999.9",,"999.9"," 0","  50.6","24","  9.0","24","  8.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-21","  42.6","24","100000",,"999.9",,"  57.0"," ","  37.9"," ","  7.0",," 0.21","G","1023.0","24","999.9",,"999.9"," 0","  48.2","24","  9.1","24","  4.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-22","  40.0","24","100000",,"999.9",,"  60.1"," ","  36.0"," "," 10.1",," 0.00","G","1028.5","24","999.9",,"999.9"," 0","  48.5","24","  6.8","24","  4.9","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-23","  43.1","24","100000",,"999.9",,"  64.0"," ","  36.0"," "," 11.1",," 0.00","G","1026.9","24","999.9",,"999.9"," 0","  51.4","24","  9.2","24","  6.8","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-24","  48.2","24","000000",," 18.1",,"  73.9"," ","  39.0"," "," 14.0",," 0.00","G","1020.1","24","999.9",,"999.9"," 0","  59.8","24","  9.9","24","  8.8","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-25","  52.7","24","000000",,"999.9",,"  73.9"," ","  48.9"," "," 13.0",," 0.00","G","1016.0","24","999.9",,"999.9"," 0","  63.4","24","  9.9","24","  8.4","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-26","  35.1","24","000000",,"999.9",,"  72.0"," ","  37.0"," ","  8.0",," 0.00","G","1015.5","24","999.9",,"999.9"," 0","  55.5","24","  9.9","24","  3.6","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-27","  38.5","24","010000",," 26.0",,"  64.9"," ","  37.0"," "," 18.1",," 0.09","G","1001.7","22","999.9",,"999.9"," 0","  53.3","24","  9.9","24"," 10.1","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-28","  33.0","24","010000",," 32.1",,"  57.0"," ","  39.0"," "," 24.1",," 0.03","G"," 998.6","24","999.9",,"999.9"," 0","  45.0","24","  9.9","24"," 10.8","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-29","  30.9","24","000000",,"999.9",,"  53.1"," ","  30.0"," "," 12.0",," 0.01","G","1012.7","24","999.9",,"999.9"," 0","  42.1","24","  9.9","24","  5.3","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-30","  35.7","24","000000",,"999.9",,"  57.9"," ","  30.0"," "," 10.1",," 0.00","G","1015.3","24","999.9",,"999.9"," 0","  47.8","24","  9.9","24","  4.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-03-31","  30.6","24","000000",,"999.9",,"  60.1"," ","  30.0"," "," 11.1",," 0.00","G","1020.4","24","999.9",,"999.9"," 0","  46.7","24","  9.9","24","  5.3","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-04-01","  35.5","24","000000",,"999.9",,"  73.0"," ","  30.0"," ","  8.9",," 0.00","G","1021.1","24","999.9",,"999.9"," 0","  52.6","24","  9.9","24","  5.0","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-04-02","  56.8","24","110000",," 22.9",,"  68.0","*","  57.0","*"," 19.0",," 0.22","G","1014.1","22","999.9",,"999.9"," 0","  61.2","24","  7.9","24","  8.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-04-03","  59.3","24","110000",," 19.0",,"  64.0","*","  53.6","*"," 15.0",," 0.64","G","1010.1","17","999.9",,"999.9"," 0","  60.4","24","  8.8","24","  8.5","24"
"72422093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.03391","-84.61138","293.2","2000-04-04","  36.9","24","110000",," 28.9",,"  64.0"," ","  39.0"," "," 24.1",," 0.75","G","1010.8","23","999.9",,"999.9"," 0","  45.3","24","  8.9","24"," 12.5","24"
